airport_id,name,city,country,iata,icao,latitude,longitude,altitude
11779,Thicket Portage Airport,Thicket Portage,Canada,YTD,CZLQ,55.31890106,-97.70780182,678
11780,Pikwitonei Airport,Pikwitonei,Canada,PIW,CZMN,55.58890152,-97.16419983,630
11781,Poplar River Airport,Poplar River,Canada,XPP,CZNG,52.99652588,-97.27419376,728
11782,Pincher Creek Airport,Pincher Creek,Canada,WPC,CZPC,49.52059937,-113.99700159999998,3903
11783,Stewart Airport,Stewart,Canada,ZST,CZST,55.93541045,-129.9824345,24
11784,Ignace Municipal Airport,Ignace,Canada,ZUC,CZUC,49.42969894,-91.71779633,1435
11785,Neubrandenburg Airport,Neubrandenburg,Germany,FNB,EDBN,53.6022,13.306,228
11786,Airport Bamberg-Breitenau,Bamberg,Germany,,EDQA,49.920403,10.914233,811
11787,Zerbst Airport,Zerbst/Anhalt,Germany,,EDUZ,52.000832,12.148611,289
11788,RAF Spadeadam,Spadeadam,United Kingdom,,EGOM,55.04999924,-2.549999952,1066
11789,RAF Kinloss,Kinloss,United Kingdom,FSS,EGQK,57.6493988,-3.560640097,22
11790,Biała Podlaska Airfield,Biała Podlaska,Poland,BXP,EPBP,52.00078,23.132527800000002,485
11791,Cewice Air Base,Lębork,Poland,,EPCE,54.416000000000004,17.7633,495
11792,Deblin Military Air Base,Dęblin,Poland,,EPDE,51.55139923,21.89360046,392
11793,Leczyca Military Air Base,Leczyca,Poland,,EPLY,52.00469971,19.14559937,377
11794,Minsk Mazowiecki Military Air Base,,Poland,,EPMM,52.19549942,21.65589905,604
11795,Powidz Military Air Base,,Poland,,EPPW,52.379397999999995,17.853901,371
11796,Tomaszow Mazowiecki Military Air Base,Tomaszów Mazowiecki,Poland,,EPTM,51.58440018,20.097799300000002,571
11797,Björkvik Air Base,Björkvik,Sweden,,ESKX,58.79079819,16.57119942,0
11798,Ljungbyhed Airport,Ljungbyhed,Sweden,,ESTL,56.08280182,13.21249962,140
11799,Daugavpils Intrenational Airport,Daugavpils,Latvia,DGP,EVDA,55.94472122,26.66500092,398
11800,Jēkabpils Air Base,Jēkabpils,Latvia,,EVKA,56.534698,25.8925,289
11801,Jūrmala Airport,Tukums,Latvia,,EVTA,56.9422,23.2239,220
11802,Kėdainiai Air Base,Kėdainiai,Lithuania,,EYKD,55.31169891,23.95639992,171
11803,Lime Acres Finsch Mine Airport,Lime Acres,South Africa,LMR,FALC,-28.36009979,23.43910027,4900
11804,Sua Pan Airport,Sowa,Botswana,SXN,FBSN,-20.5534,26.115801,2985
11805,Lusaka City Airport,Lusaka,Zambia,,FLLC,-15.41380024,28.33069992,4200
11806,Sumbe Airport,Sumbe,Angola,NDD,FNSU,-11.16790009,13.84749985,36
11807,Mangochi Airport,Mangochi,Malawi,MAI,FWMG,-14.482999800000002,35.26699829,1580
11808,Arandis Airport,Arandis,Namibia,ADI,FYAR,-22.46220016,14.97999954,1905
11809,Mariental Airport,Mariental,Namibia,,FYML,-24.60540009,17.92539978,3650
11810,Almaza Air Force Base,Cairo,Egypt,,HEAZ,30.09180069,31.36000061,300
11811,Beni Suef Air Base,Beni Suef,Egypt,,HEBS,29.20829964,31.01659966,108
11812,Jiyanklis Air Base,Jiyanklis,Egypt,,HEGS,30.81979942,30.19120026,49
11813,Merowe New Airport,Merowe,Sudan,MWE,HSMN,18.44333333,31.84333333,897
11814,St Louis Regional Airport,Alton/St Louis,United States,ALN,KALN,38.89030075,-90.04599762,544
11815,Chandler Field,Alexandria,United States,AXN,KAXN,45.86629868,-95.3946991,1425
11816,Columbus Municipal Airport,Columbus,United States,CLU,KBAK,39.26190186,-85.89630127,656
11817,Curtis Field,Brady,United States,BBD,KBBD,31.17930031,-99.32389832,1827
11818,Eastern Sierra Regional Airport,Bishop,United States,BIH,KBIH,37.37310028,-118.36399840000001,4124
11819,Baker City Municipal Airport,Baker City,United States,BKE,KBKE,44.83729935,-117.8089981,3373
11820,Miley Memorial Field,Big Piney,United States,BPI,KBPI,42.58509827,-110.1110001,6990
11821,Ozark Regional Airport,Mountain Home,United States,WMH,KBPK,36.3689003,-92.47049713,928
11822,W K Kellogg Airport,Battle Creek,United States,BTL,KBTL,42.30730057,-85.25150299,952
11823,Burley Municipal Airport,Burley,United States,BYI,KBYI,42.54259872,-113.77200320000001,4150
11824,Northeast Iowa Regional Airport,Charles City,United States,CCY,KCCY,43.07260132,-92.6108017,1125
11825,Chanute Martin Johnson Airport,Chanute,United States,CNU,KCNU,37.66880035,-95.48509979,1002
11826,Jacksonville Executive at Craig Airport,Jacksonville,United States,CRG,KCRG,30.3362999,-81.51439667,41
11827,Crossville Memorial Whitson Field,Crossville,United States,CSV,KCSV,35.95130157,-85.08499908,1881
11828,Davison Army Air Field,Fort Belvoir,United States,DAA,KDAA,38.71500015,-77.18099976,73
11829,Barstow Daggett Airport,Daggett,United States,DAG,KDAG,34.85369873,-116.78700259999998,1930
11830,Deming Municipal Airport,Deming,United States,DMN,KDMN,32.26229858,-107.7210007,4314
11831,Desert Rock Airport,Mercury,United States,DRA,KDRA,36.6194,-116.032997,3314
11832,Needles Airport,Needles,United States,EED,KEED,34.7663002,-114.6230011,983
11833,Duke Field,Crestview,United States,EGI,KEGI,30.65040016,-86.52290344,191
11834,Murray Field,Eureka,United States,EKA,KEKA,40.80339813,-124.112999,7
11835,San Marcos Regional Airport,San Marcos,United States,,KHYI,29.8927,-97.862999,597
11836,Sawyer County Airport,Hayward,United States,HYR,KHYR,46.02519989,-91.44429779,1216
11837,Kimble County Airport,Junction,United States,JCT,KJCT,30.51129913,-99.76349640000001,1749
11838,Monticello Municipal Ellis Field,Monticello,United States,,KLLQ,33.638599400000004,-91.75099945,270
11839,Derby Field,Lovelock,United States,LOL,KLOL,40.06639862,-118.5650024,3904
11840,Mobridge Municipal Airport,Mobridge,United States,MBG,KMBG,45.54650116,-100.40799709999999,1716
11841,Mc Comb/Pike County Airport/John E Lewis Field,Mc Comb,United States,MCB,KMCB,31.17849922,-90.47190094,413
11842,Southern Illinois Airport,Carbondale/Murphysboro,United States,MDH,KMDH,37.77809906,-89.2519989,411
11843,Mc Entire Joint National Guard Base,Eastover,United States,MMT,KMMT,33.92079926,-80.80130005,254
11844,Brunswick Executive Airport,Brunswick,United States,NHZ,KNHZ,43.89220047,-69.93859863,72
11845,Naval Station Mayport (Admiral David L. Mcdonald Field),Mayport,United States,NRB,KNRB,30.39109993,-81.42469788,15
11846,Orangeburg Municipal Airport,Orangeburg,United States,OGB,KOGB,33.45679855,-80.85949707,195
11847,Columbus Municipal Airport,Columbus,United States,,KOLU,41.44800186,-97.34259796,1447
11848,Ottumwa Regional Airport,Ottumwa,United States,OTM,KOTM,41.10660172,-92.44789886,845
11849,Cairns AAF (Fort Rucker) Air Field,Fort Rucker/Ozark,United States,OZR,KOZR,31.27569962,-85.71340179,301
11850,Ralph Wenz Field,Pinedale,United States,PWY,KPNA,42.79550171,-109.8069992,7102
11851,Dutchess County Airport,Poughkeepsie,United States,POU,KPOU,41.62659836,-73.88420105,165
11852,New Richmond Regional Airport,New Richmond,United States,,KRNH,45.14830017,-92.5381012,998
11853,Russell Municipal Airport,Russell,United States,RSL,KRSL,38.87210083,-98.81179809999999,1862
11854,Redwood Falls Municipal Airport,Redwood Falls,United States,RWF,KRWF,44.54719925,-95.08229828,1024
11855,Salinas Municipal Airport,Salinas,United States,SNS,KSNS,36.66279984,-121.6060028,85
11856,Sonora Municipal Airport,Sonora,United States,,KSOA,30.58569908,-100.64900209999999,2140
11857,Saline County Regional Airport,Benton,United States,,KSUZ,34.59059906,-92.47940063,390
11858,Tonopah Airport,Tonopah,United States,TPH,KTPH,38.06019974,-117.086998,5430
11859,Aurora State Airport,Aurora,United States,,KUAO,45.24710083,-122.7699966,200
11860,Ukiah Municipal Airport,Ukiah,United States,UKI,KUKI,39.12599945,-123.20099640000001,614
11861,University Oxford Airport,Oxford,United States,UOX,KUOX,34.38430023,-89.53679657,452
11862,Huntsville Regional Airport,Huntsville,United States,HTV,KUTS,30.74690056,-95.58719635,363
11863,Miller Field,Valentine,United States,VTN,KVTN,42.85779953,-100.5479965,2596
11864,Winnemucca Municipal Airport,Winnemucca,United States,WMC,KWMC,40.89659882,-117.8059998,4308
11865,West Woodward Airport,Woodward,United States,WWR,KWWR,36.438,-99.5226667,2189
11866,Cape Canaveral AFS Skid Strip,Cocoa Beach,United States,,KXMR,28.46759987,-80.56659698,10
11867,Homey (Area 51) Airport,Groom Lake,United States,,KXTA,37.23500061,-115.810997,4462
11868,Zanesville Municipal Airport,Zanesville,United States,ZZV,KZZV,39.94440079,-81.89209747,900
11869,Gjadër Air Base,Gjadër,Albania,,LAGJ,41.895199,19.5987,23
11870,Kukës Airport,Kukës,Albania,,LAKU,42.03369904,20.41589928,1120
11871,Kuçovë Air Base,Kuçovë,Albania,,LAKV,40.77190018,19.90189934,135
11872,Vlorë Air Base,Vlorë,Albania,,LAVL,40.47610092,19.474199300000002,3
11873,Haskovo Malevo Airport,Haskovo,Bulgaria,,LBHS,41.976397999999996,25.5898,160
11874,Gabrovnitsa Air Base,Gabrovnitsa,Bulgaria,,LBMG,43.54430008,23.27249908,626
11875,Graf Ignatievo Air Base,Graf Ignatievo,Bulgaria,,LBPG,42.29040146,24.7140007,190
11876,Dolna Mitropoliya Air Base,Dolna Mitropoliya,Bulgaria,,LBPL,43.451401000000004,24.5028,330
11877,Balchik Air Base,Balchik,Bulgaria,,LBWB,43.42380142,28.18129921,660
11878,Cuatro Vientos Airport,Madrid,Spain,ECV,LECU,40.370701000000004,-3.78514,2269
11879,Castellón-Costa Azahar Airport,Castellón de la Plana,Spain,CDT,LEDS,40.213889,0.07333300000000001,1145
11880,Teruel Airport,Teruel,Spain,TEV,LETL,40.403,-1.2183,3380
11881,Blois-Le Breuil Airport,Blois/Le Breuil,France,,LFOQ,47.678502,1.20884,398
11882,Trento-Mattarello Airport,Trento (TN),Italy,,LIDT,46.0214,11.1242,610
11883,Alessandria Airport,Alessandria,Italy,,LILA,44.925201,8.62513,299
11884,Biella-Cerrione Airport,Biella (BI),Italy,,LILE,45.4953,8.102780000000001,920
11885,Vercelli Airport,Vercelli,Italy,,LILI,45.310233000000004,8.417935,417
11886,Casale Monferrato Airport,Casale Monferrato,Italy,,LILM,45.111198,8.45603,377
11887,Varese-Venegono Airport,Varese,Italy,,LILN,45.742199,8.888233,1050
11888,Novi Ligure Airport,Novi Ligure,Italy,,LIMR,44.779999,8.786389999999999,607
11889,Sarzana-Luni Air Base,Sarzana (SP),Italy,QLP,LIQW,44.088001,9.98795,45
11890,Câmpia Turzii Air Base,Câmpia Turzii,Romania,,LRCT,46.50230026,23.8859005,1083
11891,Mărculeşti International Airport,Mărculeşti,Moldova,,LUBM,47.86270142,28.21279907,312
11892,Cahul International Airport,Cahul,Moldova,,LUCH,45.84379959,28.26370049,652
11893,Tiraspol Airport,Tiraspol,Moldova,,LUTR,46.86809921,29.59059906,141
11894,Batajnica Air Base,Batajnica,Serbia,BJY,LYBT,44.935299,20.2575,265
11895,Rubelsanto Airport,Rubelsanto,Guatemala,RUV,MGRB,15.99199963,-90.44529724,426
11896,Coronel Enrique Soto Cano Air Base,Comayagua,Honduras,XPL,MHSC,14.3824,-87.621201,2061
11897,Upala Airport,Upala,Costa Rica,UPL,MRUP,10.8922,-85.01619699999999,184
11898,San Nicolas De Bari Airport,San Nicolás,Cuba,QSN,MUNB,22.7560997,-81.92089844,49
11899,San Julian Air Base,Pinar Del Rio,Cuba,SNJ,MUSJ,22.09530067,-84.15200043,98
11900,King Salman Abdulaziz Airport,,Saudi Arabia,DWD,OEDM,24.4499,44.121201,3026
11901,King Khaled Air Base,,Saudi Arabia,KMX,OEKM,18.29730034,42.80350113,6778
11902,Riyadh Air Base,Riyadh,Saudi Arabia,XXN,OERY,24.70980072,46.72520065,2082
11903,Jam Airport,Kangan,Iran,KNR,OIBJ,27.82049942,52.35219955,2173
11904,Hamadan Air Base,Hamadan,Iran,,OIHS,35.21160126,48.65340042,5609
11905,Payam International Airport,Karaj,Iran,PYK,OIIP,35.77610016,50.8266983,4170
11906,Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,Kuwait,XIJ,OKAJ,28.93479919,47.79190063,409
11907,Rayak Air Base,Rayak,Lebanon,,OLRA,33.85079956,35.98770142,3018
11908,Mirpur Khas Air Base,Mirpur Khas,Pakistan,,OPMK,25.682501000000002,69.0728,180
11909,Minhas Air Base,Kamra,Pakistan,ATG,OPMS,33.86909866,72.40090179,1023
11910,Rafiqui Air Base,Shorkot,Pakistan,,OPRQ,30.75810051,72.28250122,492
11911,Faisal Air Base,Karachi,Pakistan,,OPSF,24.87420082,67.11849976,29
11912,Mushaf Air Base,Sargodha,Pakistan,SGI,OPSR,32.04859924,72.66500092,614
11913,Qayyarah West Airport,Qayyarah,Iraq,RQW,ORQW,35.76720047,43.12509918,749
11914,Al Sahra Army Air Field,Tikrit,Iraq,,ORSH,34.6731987,43.54299927,451
11915,Tall Afar Army Air Field,Tall Afar,Iraq,,ORTF,36.28310013,42.40299988,996
11916,Al Taji Army Air Field,Taji,Iraq,,ORTI,33.52389908,44.25669861,121
11917,Ubaydah Bin Al Jarrah Airport,Al Cut,Iraq,,ORUB,32.48199844,45.75709915,68
11918,Nenana Municipal Airport,Nenana,United States,ENN,PANN,64.54730225,-149.0740051,362
11919,Wasilla Airport,Wasilla,United States,WWA,PAWS,61.57170105,-149.53999330000002,354
11920,Gangshan Air Force Base,Gangshan,Taiwan,,RCAY,22.78249931,120.26300049999999,34
11921,Asahikawa Airfield,,Japan,,RJCA,43.794734000000005,142.365432,377
11922,Iwakuni Marine Corps Air Station,Iwakuni,Japan,IWK,RJOI,34.143902000000004,132.23599199999998,7
11923,Utsunomiya Airport,,Japan,,RJTU,36.5145,139.87101,334
11924,Jungwon Air Base/Chungju Airport,,South Korea,,RKTI,37.03024,127.886353,281
11925,Ie Jima Airport,Ie,Japan,IEJ,RORE,26.72200012,127.7850037,246
11926,Allah Valley Airport,Surallah,Philippines,AAV,RPMA,6.366819859,124.7509995,659
11927,Bislig Airport,,Philippines,BPH,RPMF,8.195949554,126.3219986,12
11928,Mati National Airport,,Philippines,MXI,RPMQ,6.949091,126.27368,156
11929,Presidente Néstor Kirchner Regionsl Airport,Villa Maria,Argentina,,SAOV,-32.3201,-63.22663000000001,670
11930,Chafei Amsei Airport,Barretos,Brazil,BAT,SBBT,-20.58449936,-48.59410095,1898
11931,Base de Aviação de Taubaté Airport,Taubaté,Brazil,QHP,SBTA,-23.0401001,-45.51599884,1908
11932,Barriles Airport,Tocopilla,Chile,TOQ,SCBE,-22.14109993,-70.06289673,3475
11933,Schroeder's field,Cochrane,Chile,,SCHR,35.071718,-91.738801,0
11934,Chañaral Airport,Chañaral,Chile,CNR,SCRA,-26.33250046,-70.6072998,97
11935,Panguilemo Airport,Talca,Chile,TLX,SCTL,-35.37779999,-71.60169983,371
11936,Victoria Airport,Victoria,Chile,ZIC,SCTO,-38.24560165,-72.34860229,1148
11937,Las Breas Airport,Taltal,Chile,TTC,SCTT,-25.56430054,-70.37590027,2580
11938,Gomez Nino Apiay Air Base,Apiay,Colombia,API,SKAP,4.07607,-73.5627,1207
11939,Coveñas Airport,Coveñas,Colombia,CVE,SKCV,9.40092,-75.6913,31
11940,German Olano Air Base,La Dorada,Colombia,PAL,SKPQ,5.48361,-74.6574,566
11941,Paz De Ariporo Airport,Paz De Ariporo,Colombia,PZA,SKPZ,5.87615,-71.8866,900
11942,Tunja Airport,Tunja,Colombia,,SKTJ,5.54138,-73.3445,8940
11943,Tres Esquinas Air Base,Tres Esquinas,Colombia,TQS,SKTQ,0.7459,-75.234,585
11944,Marandúa Air Base,Marandúa,Colombia,,SKUA,5.5244800000000005,-68.6856,285
11945,Juan Simons Vela Airport,Rioja,Peru,RIJ,SPJA,-6.067860126,-77.16000366,2707
11946,Shumba Airport,Jaén,Peru,JAE,SPJE,-5.59248,-78.774002,2477
11947,Metropolitano Airport,,Venezuela,,SVMP,10.13316917,-66.78782654,574
11948,Issyk-Kul International Airport,Tamchy,Kyrgyzstan,IKU,UAFL,42.587920000000004,76.71304599999999,5425
11949,Kant Air Base,Kant,Kyrgyzstan,,UAFW,42.85319901,74.84649658,2549
11950,Ayaguz Airport,Ayaguz,Kazakhstan,,UASA,47.91859818,80.45279694,2119
11951,Chelkar Airport,Chelkar,Kazakhstan,,UATR,47.90499878,59.61999893,0
11952,Kyzyl-Syr Airport,Kyzyl-Syr,Russia,,UENK,63.88499832,122.77700039999999,331
11953,Vilyuisk Airport,Vilyuisk,Russia,VYI,UENW,63.75666809,121.6933365,361
11954,Belaya Gora Airport,,Russia,BGN,UESG,68.556602,146.231506,118
11955,Dzhermuk Airport,Dzhermuk,Armenia,,UGEJ,39.82400131,45.67399979,0
11956,Kamenny Ruchey Naval Air Base,Sovetskaya Gavan,Russia,,UHKG,49.23570251,140.1931,659
11957,Maygatka Airport.,Sovetskaya Gavan,Russia,GVN,UHKM,48.92699814,140.0339966,768
11958,Omsukchan Airport,Omsukchan,Russia,,UHMF,62.45700073,155.74499509999998,1732
11959,Chaybukha Airport,Chaybukha,Russia,,UHMG,61.83499908,160.54800419999998,207
11960,Keperveem Airport,Keperveem,Russia,,UHMK,67.84500122,166.1399994,623
11961,Magadan-13 Airport,Magadan,Russia,,UHMT,59.62329865,150.9219971,164
11962,Nikolayevsk-na-Amure Airport,Nikolayevsk-na-Amure Airport,Russia,NLI,UHNN,53.154999,140.649994,170
11963,Palana Airport,Palana,Russia,,UHPL,59.08169937,159.88800049999998,112
11964,Zheleznogorsk Airport,Zheleznogorsk-Ilimsky,Russia,,UIBV,56.48770142,104.1060028,1946
11965,Gvardeyskoe Air Base,Sarabuz,Ukraine,,UKFG,45.11500168,33.97700119,721
11966,Saki Air Base,Saki,Ukraine,,UKFI,45.0929985,33.59500122,36
11967,Dzhankoy Airport,Dzhankoy,Ukraine,,UKFY,45.70090103,34.41889954,75
11968,Ozerne Air Base,Zhytomyr,Ukraine,,UKKO,50.158297999999995,28.7383,761
11969,Severomorsk-1 Naval Air Base,Severomorsk,Russia,,ULAK,69.03166962,33.41833115,239
11970,Pushkin Airport,St. Petersburg,Russia,,ULLP,59.685001,30.338301,230
11971,Siversky Air Base,Siversky,Russia,,ULLS,59.35670089999999,30.036699300000002,341
11972,Staraya Russa Air Base,Staraya Russa,Russia,,ULNR,57.961399,31.384399,52
11973,Peski Airport,Petrozavodsk,Russia,,ULPP,61.83194351,34.29555511,0
11974,Baranavichi Air Base,Baranavichi,Belarus,,UMMA,53.09999847,26.04999924,0
11975,Babruisk Air Base,Babruisk,Belarus,,UMNB,53.105,29.205,502
11976,Severo-Eniseysk Airport,Severo-Eniseysk,Russia,,UNIS,60.37329865,93.01170349,1706
11977,Sharypovo Airport,Sharypovo,Russia,,UNKO,55.45491409,89.17388153,1099
11978,Omsk Severny Airport,Omsk,Russia,,UNOS,54.97499847,73.55500031,0
11979,Nagurskoye,Murmansk,Russia,,UODN,80.803207,47.663585999999995,59
11980,Svetlogorsk Airport,Svetlogorsk,Russia,,UOIG,66.83999634,88.40333557,394
11981,Valek Airport,Valek,Russia,,UOOW,69.39690399,88.35368347,108
11982,Khanskaya Air Base,Maykop,Russia,,URKH,44.68,40.035,600
11983,Dudinka Airport,Dudinka,Russia,,UROD,69.375,86.15666962,82
11984,Volgodonsk Airport,,Russia,VLK,URRY,47.68209839,42.07279968,276
11985,Tashkent East Airport,Tashkent,Uzbekistan,,UTTP,41.31269836,69.3914032,1574
11986,Myachkovo Airport,Moscow,Russia,,UUBM,55.56000137,37.98500061,410
11987,Tretyakovo Airport,Lukhovitsy,Russia,,UUMT,54.90499878,39.02666855,515
11988,Yermolino Airport,Balabanovo,Russia,,UUWE,55.22833252,36.60833359,640
11989,Inta Airport,Inta,Russia,INA,UUYI,66.05483246,60.11032104,184
11990,Izhma Airport,Izhma,Russia,,UUYV,65.03170013,53.97000122,230
11991,Borisoglebskoye Airport,Kazan,Russia,,UWKG,55.86669922,49.13330078,213
11992,Zhigansk Airport,Zhigansk,Russia,ZIX,UWKV,66.79650116,123.3610001,292
11993,Maksimovka Airport,Ufa,Russia,,UWUM,54.83000183,56.16830063,325
11994,Buguruslan Severny Airport,Buguruslan,Russia,,UWWB,53.71839905,52.37189865,728
11995,Bezymyanka Airfield,Samara,Russia,,UWWG,53.22000122,50.32500076,135
11996,Ratnagiri Airport,,India,RTC,VARG,17.013599,73.327797,305
11997,Hingurakgoda Air Force Base,Polonnaruwa Town,Sri Lanka,HIM,VCCH,8.04981,80.9814,170
11998,Kazi Nazrul Islam Airport,Durgapur,India,RDP,VEDG,23.6225,87.243,300
11999,Ambala Air Force Station,,India,,VIAM,30.36809921,76.8167038,909
12000,Sirsa Air Force Station,,India,,VISA,29.56060028,75.00610352,650
12001,Udhampur Air Force Station,,India,,VIUX,32.90219879,75.15619659,2066
12002,Sri Sathya Sai Airport,Puttaparthi,India,PUT,VOPN,14.14929962,77.79109955,1558
12003,Meiktila Air Base,Meiktila,Burma,,VYML,20.88640022,95.89279175,699
12004,Changi Air Base (East),Singapore,Singapore,,WSAC,1.344140053,104.0090027,22
12005,Soltsy-2 Air Base,Soltsy,Russia,,XLLL,58.139545,30.33042,266
12006,Severomorsk-3 Naval Air Base,Severomorsk,Russia,,XLMV,68.86666899999999,33.716667,564
12007,Fedotovo Naval Air Base,Kipelovo,Russia,,XLWF,59.193031000000005,39.129411,574
12008,Lebyazhye Air Base,Kamyshin,Russia,,XRWL,50.2016983,45.20830154,381
12009,Smolensk North Airport,Smolensk,Russia,LNX,XUBS,54.824,32.025,820
12010,Rtishchevo Air Base,Rtishchevo,Russia,,XWPR,52.297317,43.7241,673
12011,Alpha Airport,Alpha,Australia,ABH,YAPH,-23.646099,146.584,1255
12012,Ararat Airport,,Australia,ARY,YARA,-37.30939865,142.9889984,1008
12013,Benalla Airport,,Australia,BLN,YBLA,-36.55189896,146.0070038,569
12014,Balranald Airport,,Australia,BZD,YBRN,-34.62360001,143.5780029,210
12015,Brewarrina Airport,,Australia,BWQ,YBRW,-29.97389984,146.81700130000002,414
12016,Cleve Airport,,Australia,CVC,YCEE,-33.70970154,136.50500490000002,589
12017,Corowa Airport,,Australia,CWW,YCOR,-35.99470139,146.3569946,469
12018,Corryong Airport,,Australia,CYG,YCRG,-36.18280029,147.88800049999998,963
12019,Cootamundra Airport,,Australia,CMD,YCTM,-34.62390137,148.0279999,1110
12020,Dirranbandi Airport,,Australia,DRN,YDBI,-28.591699600000005,148.21699519999999,567
12021,Deniliquin Airport,Deniliquin,Australia,DNQ,YDLQ,-35.55939865,144.9459991,316
12022,Dysart Airport,,Australia,DYA,YDYS,-22.62220001,148.3639984,670
12023,Echuca Airport,,Australia,ECH,YECH,-36.15719986,144.76199340000002,323
12024,Forbes Airport,Forbes,Australia,FRB,YFBS,-33.363602,147.934998,760
12025,Gunnedah Airport,,Australia,GUH,YGDH,-30.96109962,150.2510071,863
12026,Hay Airport,,Australia,HXX,YHAY,-34.53139877,144.83000180000002,305
12027,Hopetoun Airport,,Australia,HTU,YHPN,-35.71530151,142.3600006,256
12028,Kerang Airport,,Australia,KRA,YKER,-35.75139999,143.9389954,254
12029,Kempsey Airport,,Australia,KPS,YKMP,-31.07439995,152.7700043,54
12030,Kingaroy Airport,,Australia,KGY,YKRY,-26.580799100000004,151.8410034,1492
12031,Latrobe Valley Airport,Morwell,Australia,TGN,YLTV,-38.207198999999996,146.470001,180
12032,Mareeba Airport,,Australia,MRG,YMBA,-17.06920052,145.4190063,1560
12033,Ngukurr Airport,,Australia,RPM,YNGU,-14.72280025,134.746994,45
12034,Narromine Airport,,Australia,QRM,YNRM,-32.21469879,148.2250061,782
12035,Port Pirie Airport,,Australia,PPI,YPIR,-33.23889923,137.99499509999998,40
12036,Smithton Airport,,Australia,SIO,YSMI,-40.83499908,145.0839996,31
12037,Snake Bay Airport,,Australia,SNB,YSNB,-11.42280006,130.654007,173
12038,Stawell Airport,,Australia,SWC,YSWL,-37.07170105,142.74099730000003,807
12039,Tibooburra Airport,,Australia,TYB,YTIB,-29.4510994,142.05799869999998,584
12040,Tumut Airport,,Australia,TUM,YTMU,-35.26279831,148.24099730000003,878
12041,Wangaratta Airport,,Australia,WGT,YWGT,-36.41579819,146.3070068,504
12042,Warracknabeal Airport,,Australia,WKB,YWKB,-36.32109833,142.4190063,397
12043,Warren Airport,,Australia,QRR,YWRN,-31.73329926,147.8029938,669
12044,West Sale Airport,Sale,Australia,SXE,YWSL,-38.090827000000004,146.965335,72
12045,West Wyalong Airport,West Wyalong,Australia,WWY,YWWL,-33.93719864,147.19099430000003,859
12046,Young Airport,,Australia,NGA,YYNG,-34.25559998,148.24800109999998,1267
12047,Guangzhou MR Air Base,Guanghua,China,LHK,ZHGH,32.38940048,111.6949997,0
12048,Shiyan Wudangshan Airport,Shiyan,China,WDS,ZHSY,32.591667,110.90777800000001,0
12049,Sunchon Air Base,Sunchon,North Korea,,ZKSC,39.415699,125.894997,141
12050,Huatugou Airport,Mengnai,China,HTT,ZLHX,38.201984,90.841495,2945
12051,Baruun Urt Airport,,Mongolia,UUN,ZMBU,46.66030121,113.2850037,3205
12052,Bengbu Airport,Bengbu,China,BFU,ZSBB,32.84773333,117.3202444,100
12053,Rugao Air Base,Rugao,China,RUG,ZSRG,32.25788498,120.50165559999999,0
12054,Wuhu Air Base,Wuhu,China,WHU,ZSWU,31.3906,118.408997,0
12055,Shanshan Airport,Shanshan,China,SXJ,ZWSS,42.9117012,90.24749756,0
12056,Yingkou Lanqi Airport,Yingkou,China,YKH,ZYYK,40.542524,122.3586,0
12057,Shenyang Dongta Airport,Shenyang,China,,ZYYY,41.78440094,123.4960022,0
12058,Bogorodskoye Airport,Bogorodskoe,Russia,BQG,UHNB,52.38,140.44799999999998,0
12059,Itapiranga Airport,Itapiranga,Brazil,,SSYT,-27.14249992,-53.68579865,1247
12069,Aguas Calientes Airport,Aguas Calientes,Peru,,SPAT,-8.833330154,-74.6832962,9840
12087,Rajiv Gandhi International Airport,Hyderabad,India,HYD,VOHS,17.23131752,78.42985535,2024
12090,Vancouver International Seaplane Base,Vancouver,Canada,,CAM9,49.177046999999995,-123.168154,0
12096,Bressaucourt Airport,Bressaucourt-Porrentruy,Switzerland,,LSZQ,47.392677,7.028648,1866
12104,Parakou Airport,Parakou,Benin,PKO,DBBP,9.357689857,2.6096799369999997,1266
12106,Kandi Airport,Kandi,Benin,KDC,DBBK,11.144789999999999,2.940381,951
12109,Sokodé Airport,Sokode,Togo,,DXSK,8.994275,1.1530040000000001,1214
12110,Sansanné-Mango Airport,Mango,Togo,,DXMG,10.37301064,0.47138214100000003,460
12133,Arnbruck Airport,Arnbruck,Germany,,EDNB,49.12472153,12.98555565,1716
12163,Jacarepaguá - Roberto Marinho Airport,Rio de Janeiro,Brazil,,SBJR,-22.987499,-43.369999,10
12165,Hacaritama Airport,Aguachica,Colombia,,SKAG,8.247,-73.5814,545
12172,Hermannsburg Airport,Hermannsburg,Australia,HMG,YHMB,-23.93000031,132.8049927,593
12182,Mount Davies Airport,Pipalyatjara,Australia,,YMDV,-26.16670036,129.1329956,0
12183,Areyonga Airport,Areyonga,Australia,,YARN,-24.06669998,132.2669983,0
12185,Tracy Municipal Airport,Tracy,United States,,KTCY,37.68899918,-121.4420013,193
12217,Mount Allan Airport,Yuelamu,Australia,,YMNA,-22.27499962,132.2169952,0
12218,Everard Park Airport,Mimili,Australia,,YEVP,-27.01670074,132.7169952,0
12219,Warrabri Airport,Ali-Curung,Australia,,YWBI,-21.0,134.3970032,383
