airline_name,date,cabin_flown,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,value_money_rating,recommended
lan-airlines,2012-11-15,Economy,8.0,5.0,5.0,4.0,5.0,5.0,1
liat,2014-02-14,Economy,5.411764705882353,3.0,2.0,0.0,0.0,1.0,0
lion-air,2014-04-15,Economy,7.0,1.0,4.0,1.0,1.0,5.0,1
lao-airlines,2009-12-29,Economy,8.0,2.8333333333333335,3.1666666666666665,3.0,1.6666666666666667,4.0,1
lao-airlines,2009-12-20,Economy,5.0,2.8333333333333335,3.1666666666666665,3.0,1.6666666666666667,4.0,1
korean-air,2012-01-31,Economy,9.0,4.0,5.0,3.0,4.0,5.0,1
lan-airlines,2012-11-13,Business Class,6.52191235059761,3.0,1.0,3.0,0.0,1.0,0
liat,2014-02-03,Economy,5.411764705882353,2.0,1.0,1.0,0.0,1.0,0
lion-air,2014-03-30,Economy,2.0,1.0,2.0,1.0,1.0,3.0,0
lao-airlines,2009-10-21,Economy,9.0,2.8333333333333335,3.1666666666666665,3.0,1.6666666666666667,4.0,1
korean-air,2012-01-28,Economy,8.0,4.0,4.0,2.0,5.0,4.0,1
lan-airlines,2012-11-12,Economy,7.0,3.0,4.0,3.0,4.0,3.0,1
lan-airlines,2012-11-12,Business Class,6.0,2.0,4.0,4.0,4.0,3.0,1
liat,2014-01-21,Economy,5.411764705882353,3.0,1.0,0.0,0.0,1.0,0
lion-air,2014-03-18,Economy,7.0,4.0,3.0,3.0,3.0,5.0,1
lao-airlines,2009-09-14,Economy,6.0,2.8333333333333335,3.1666666666666665,3.0,1.6666666666666667,4.0,1
lao-airlines,2009-09-07,Economy,8.0,2.8333333333333335,3.1666666666666665,3.0,1.6666666666666667,4.0,1
korean-air,2012-01-27,Business Class,9.0,5.0,5.0,5.0,5.0,5.0,1
liat,2013-12-03,Economy,5.411764705882353,4.0,1.0,0.0,0.0,1.0,0
lion-air,2013-10-23,Economy,4.738095238095238,0.0,2.0,0.0,0.0,1.0,0
lion-air,2013-10-23,Economy,1.0,3.0,1.0,1.0,1.0,2.0,0
lao-airlines,2009-07-04,Economy,7.0,2.8333333333333335,3.1666666666666665,3.0,1.6666666666666667,4.0,1
korean-air,2012-01-23,Economy,8.0,4.0,5.0,4.0,4.0,3.0,1
lan-airlines,2012-11-01,Economy,2.0,3.0,1.0,1.0,1.0,3.0,0
liat,2013-12-02,Economy,5.411764705882353,1.0,1.0,1.0,0.0,1.0,0
korean-air,2012-01-20,Economy,9.0,5.0,5.0,4.0,4.0,4.0,1
lan-airlines,2012-10-01,Economy,5.0,3.0,3.0,3.0,5.0,3.0,1
liat,2013-11-04,Economy,5.411764705882353,0.0,2.0,0.0,0.0,2.0,0
liat,2013-09-17,Economy,5.411764705882353,1.0,1.0,0.0,0.0,1.0,0
lion-air,2013-08-21,Economy,1.0,1.0,1.0,1.0,1.0,1.0,0
korean-air,2012-01-20,Economy,7.0,3.0,5.0,4.0,3.0,5.0,1
korean-air,2012-01-20,Business Class,6.0,2.0,4.0,2.0,2.0,3.0,1
lan-airlines,2012-09-16,Economy,10.0,4.0,5.0,4.0,5.0,5.0,1
liat,2013-09-12,Economy,5.411764705882353,2.0,1.0,0.0,0.0,1.0,0
lion-air,2013-07-28,Economy,4.0,3.0,3.0,2.0,1.0,5.0,0
lion-air,2013-07-10,Economy,1.0,2.0,2.0,1.0,1.0,1.0,0
korean-air,2012-01-20,Business Class,6.0,2.0,3.0,4.0,5.0,2.0,1
lan-airlines,2012-09-03,Economy,2.0,4.0,2.0,1.0,5.0,2.0,0
liat,2013-08-27,Economy,5.411764705882353,3.0,1.0,0.0,0.0,1.0,0
lion-air,2013-05-19,Economy,7.0,0.0,0.0,0.0,0.0,0.0,1
lan-airlines,2012-08-13,Economy,7.0,4.0,4.0,2.0,3.0,4.0,1
liat,2013-08-26,Economy,5.411764705882353,1.0,1.0,1.0,0.0,1.0,0
lion-air,2013-01-31,Economy,2.0,0.0,0.0,0.0,0.0,0.0,0
korean-air,2012-01-19,Economy,8.0,4.0,5.0,4.0,2.0,4.0,1
lan-airlines,2012-08-02,Economy,8.0,3.0,4.0,4.0,4.0,3.0,1
liat,2013-08-21,Economy,5.411764705882353,3.0,1.0,0.0,0.0,1.0,0
lion-air,2013-01-30,Economy,9.0,4.0,4.0,0.0,0.0,5.0,1
korean-air,2012-01-18,Economy,7.0,4.0,4.0,3.0,5.0,5.0,1
lan-airlines,2012-07-25,Economy,8.0,4.0,4.0,3.0,5.0,4.0,1
lan-airlines,2012-07-25,Economy,8.0,4.0,4.0,4.0,5.0,3.0,1
liat,2013-08-19,Economy,5.411764705882353,2.0,1.0,1.0,0.0,1.0,0
lion-air,2013-01-15,Economy,4.738095238095238,0.0,0.0,0.0,0.0,0.0,0
korean-air,2012-01-13,First Class,9.0,5.0,5.0,4.0,5.0,5.0,1
lan-airlines,2012-07-25,Economy,8.0,4.0,4.0,5.0,4.0,4.0,1
liat,2013-08-14,Economy,5.411764705882353,3.0,1.0,0.0,0.0,0.0,0
lion-air,2013-01-11,Economy,2.0,0.0,0.0,0.0,0.0,0.0,0
korean-air,2012-01-10,Business Class,8.0,2.0,5.0,4.0,2.0,4.0,1
liat,2013-08-04,Economy,10.0,5.0,5.0,0.0,0.0,5.0,1
lion-air,2012-12-25,Economy,2.0,2.0,1.0,0.0,0.0,3.0,0
korean-air,2012-01-09,Economy,8.0,4.0,4.0,3.0,3.0,4.0,1
lan-airlines,2012-07-16,Economy,8.0,3.0,4.0,3.0,5.0,3.0,1
liat,2013-07-29,Economy,5.411764705882353,4.0,4.0,0.0,0.0,1.0,0
lion-air,2012-12-03,Economy,10.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,1
korean-air,2012-01-06,Economy,9.0,4.0,5.0,4.0,5.0,5.0,1
lan-airlines,2012-07-09,Economy,8.0,4.0,5.0,3.0,4.0,4.0,1
liat,2013-07-24,Economy,5.411764705882353,3.0,3.0,1.0,0.0,1.0,0
loch-lomond-seaplanes,2013-07-09,First Class,10.0,5.0,5.0,0.0,5.0,5.0,1
lion-air,2012-11-14,Economy,7.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,1
korean-air,2012-01-05,Economy,9.0,4.0,5.0,4.0,4.0,5.0,1
lan-airlines,2012-07-01,Economy,4.0,3.0,2.0,4.0,5.0,3.0,0
lan-airlines,2012-06-19,Economy,2.0,2.0,2.0,2.0,3.0,1.0,0
liat,2013-07-21,Economy,5.411764705882353,1.0,1.0,1.0,0.0,1.0,0
lion-air,2012-10-03,Economy,8.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,1
lion-air,2012-08-20,Economy,7.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,1
korean-air,2012-01-04,Economy,6.0,4.0,3.0,3.0,5.0,3.0,0
lan-airlines,2012-06-13,Economy,8.0,5.0,4.0,4.0,4.0,5.0,1
liat,2013-07-17,Economy,5.411764705882353,3.0,1.0,0.0,0.0,3.0,0
lion-air,2012-08-06,Economy,5.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,0
korean-air,2011-12-30,Economy,3.0,1.0,2.0,2.0,3.0,1.0,0
lan-airlines,2012-06-12,Economy,8.0,5.0,5.0,5.0,5.0,5.0,1
lan-airlines,2012-06-12,Economy,7.0,4.0,4.0,1.0,2.0,3.0,1
liat,2013-07-11,Economy,5.411764705882353,3.0,1.0,3.0,0.0,3.0,0
lion-air,2012-07-25,Economy,9.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,1
lion-air,2012-07-22,Economy,6.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,1
korean-air,2011-12-25,Economy,8.0,4.0,5.0,5.0,4.0,4.0,1
korean-air,2011-12-25,Business Class,1.0,2.0,2.0,1.0,3.0,1.0,0
liat,2013-06-16,Economy,5.411764705882353,3.0,2.0,1.0,0.0,2.0,0
liat,2013-04-29,Economy,1.0,2.0,1.0,0.0,0.0,1.0,0
lion-air,2012-07-04,Economy,1.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,1.0,0
korean-air,2011-12-20,Economy,9.0,4.0,5.0,5.0,5.0,5.0,1
lan-airlines,2012-06-11,Economy,8.0,4.0,5.0,4.0,3.0,4.0,1
lan-airlines,2012-06-11,Economy,8.0,4.0,4.0,4.0,4.0,5.0,1
liat,2013-04-28,Economy,5.411764705882353,3.0,2.0,0.0,0.0,2.0,0
lion-air,2012-06-06,Economy,6.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,1
lion-air,2012-04-24,Economy,7.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,1
korean-air,2011-12-09,Economy,9.0,4.0,5.0,5.0,4.0,5.0,1
liat,2013-01-28,Economy,9.0,4.0,4.0,0.0,0.0,4.0,1
lion-air,2012-03-05,Economy,2.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,1.0,0
korean-air,2011-12-07,Business Class,4.0,1.0,3.0,2.0,1.0,1.0,0
lan-airlines,2012-06-07,Business Class,8.0,4.0,4.0,4.0,3.0,4.0,1
liat,2012-12-06,Economy,5.411764705882353,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
lion-air,2012-03-02,Economy,2.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,1.0,0
lion-air,2012-02-16,Economy,4.738095238095238,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,1.0,0
korean-air,2011-12-01,Economy,7.0,4.0,4.0,2.0,5.0,4.0,1
lan-airlines,2012-05-31,Economy,4.0,0.0,4.0,4.0,3.0,3.0,0
lan-airlines,2012-05-27,Economy,1.0,0.0,1.0,0.0,0.0,3.0,0
liat,2012-11-25,Economy,8.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,4.0,1
liat,2012-11-22,Economy,1.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
lion-air,2012-01-21,Economy,4.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,0
korean-air,2011-11-30,Economy,7.0,2.0,5.0,3.0,4.0,4.0,1
lan-airlines,2012-05-22,Economy,6.0,4.0,3.0,3.0,3.0,5.0,1
liat,2012-08-20,Economy,5.411764705882353,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
lion-air,2012-01-03,Economy,1.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,1.0,0
lion-air,2011-11-26,Economy,4.738095238095238,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,1.0,0
korean-air,2011-11-29,Economy,7.0,2.0,5.0,3.0,5.0,4.0,1
lan-airlines,2012-05-22,Economy,8.0,4.0,5.0,4.0,5.0,4.0,1
liat,2012-08-16,Economy,5.411764705882353,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
liat,2012-07-03,Economy,5.411764705882353,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
lion-air,2011-09-28,Economy,1.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,1.0,0
korean-air,2011-11-23,Economy,7.0,2.0,0.0,5.0,5.0,4.0,1
lan-airlines,2012-05-21,Economy,7.0,5.0,4.0,0.0,4.0,4.0,1
liat,2012-05-02,Economy,9.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,4.0,1
lion-air,2011-09-08,Economy,10.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,1
lion-air,2011-09-06,Economy,6.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,1
korean-air,2011-11-18,Economy,10.0,4.0,5.0,4.0,4.0,5.0,1
lan-airlines,2012-05-17,Economy,7.0,4.0,4.0,3.0,0.0,4.0,1
lan-airlines,2012-05-17,Business Class,9.0,5.0,5.0,5.0,4.0,5.0,1
liat,2012-04-11,Economy,9.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,4.0,1
lion-air,2011-08-29,Economy,2.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,1.0,0
korean-air,2011-11-17,Economy,2.0,3.0,1.0,1.0,0.0,1.0,0
liat,2011-12-11,Economy,5.411764705882353,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
liat,2011-12-09,Economy,3.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
lion-air,2011-08-18,Economy,3.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,0
lion-air,2011-08-07,Economy,9.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,1
korean-air,2011-11-16,Business Class,6.0,4.0,3.0,2.0,1.0,3.0,0
lan-airlines,2012-05-11,Economy,2.0,3.0,5.0,2.0,3.0,1.0,0
liat,2011-08-02,Economy,9.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,4.0,1
lion-air,2011-06-06,Economy,3.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,1.0,1
korean-air,2011-11-14,Economy,10.0,5.0,5.0,5.0,5.0,5.0,1
lan-airlines,2012-05-07,Economy,8.0,4.0,3.0,3.0,5.0,5.0,1
liat,2011-07-30,Economy,1.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
liat,2011-07-11,Economy,9.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,4.0,1
lion-air,2011-05-26,Economy,8.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,1
lion-air,2011-03-17,Economy,4.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,1.0,0
korean-air,2011-11-11,Business Class,7.0,4.0,5.0,4.0,2.0,3.0,0
lan-airlines,2012-04-24,Economy,1.0,4.0,2.0,1.0,3.0,1.0,0
liat,2011-06-23,Economy,1.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
liat,2011-03-14,Economy,7.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,1
lion-air,2011-01-15,Economy,6.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,1.0,0
korean-air,2011-11-09,Economy,9.0,3.0,4.0,5.0,4.0,4.0,1
lan-airlines,2012-04-10,Economy,5.0,3.0,3.0,3.0,4.0,3.0,1
liat,2011-02-28,Economy,7.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,1
lion-air,2011-01-14,Economy,2.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,0
korean-air,2011-11-07,Business Class,8.0,4.0,5.0,5.0,3.0,4.0,1
lan-airlines,2012-04-09,Economy,9.0,4.0,5.0,4.0,5.0,5.0,1
liat,2011-01-31,Economy,1.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
liat,2010-08-15,Economy,5.411764705882353,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
lion-air,2010-11-22,Economy,4.738095238095238,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,1.0,0
lion-air,2010-07-02,Economy,4.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,0
korean-air,2011-10-26,Business Class,7.0,5.0,4.0,4.0,4.0,5.0,1
lan-airlines,2012-03-26,Economy,1.0,2.0,1.0,1.0,0.0,0.0,0
lan-airlines,2012-03-15,Business Class,9.0,5.0,5.0,4.0,5.0,5.0,1
liat,2010-07-05,Economy,7.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,1
liat,2010-04-12,Economy,2.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
lion-air,2010-05-08,Economy,7.0,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,4.0,1
korean-air,2011-10-21,Economy,3.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
korean-air,2011-10-21,Economy,7.0,4.0,4.0,4.0,5.0,4.0,1
lan-airlines,2012-03-13,Business Class,2.0,1.0,3.0,2.0,4.0,1.0,0
lan-airlines,2012-03-13,Economy,4.0,3.0,4.0,2.0,3.0,3.0,0
liat,2010-02-28,Economy,4.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,4.0,1
lion-air,2009-08-09,Economy,4.738095238095238,1.6470588235294117,1.8823529411764706,0.875,0.6666666666666666,1.0,0
korean-air,2011-09-21,Economy,10.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
liat,2010-02-10,Economy,8.0,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,4.0,1
lot-polish-airlines,2015-08-01,Economy,1.0,3.0,1.0,2.0,3.0,1.0,0
korean-air,2011-09-18,Business Class,8.034920634920635,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
korean-air,2011-09-05,Business Class,1.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
lan-airlines,2012-02-28,Economy,8.0,4.0,3.0,1.0,4.0,5.0,1
lan-airlines,2012-02-20,Business Class,3.0,4.0,3.0,2.0,4.0,2.0,0
liat,2010-02-01,Economy,5.411764705882353,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
liat,2010-01-13,Economy,5.411764705882353,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
lot-polish-airlines,2015-07-27,Business Class,5.0,4.0,1.0,2.0,3.0,3.0,0
lot-polish-airlines,2015-07-14,Economy,7.0,3.0,4.0,3.0,1.5,4.0,1
korean-air,2011-08-31,Economy,3.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
lan-airlines,2012-02-09,Business Class,1.0,4.0,2.0,2.0,4.0,1.0,0
liat,2009-09-07,Economy,5.411764705882353,2.4680851063829787,1.851063829787234,0.4666666666666667,0.1111111111111111,1.0,0
lot-polish-airlines,2015-07-06,Economy,1.0,2.0,2.0,3.017391304347826,1.5,1.0,0
lot-polish-airlines,2015-07-04,Economy,3.0,2.0,1.0,1.0,2.0,2.0,0
korean-air,2011-08-29,Economy,10.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
korean-air,2011-08-28,Economy,9.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
lan-airlines,2012-02-08,Business Class,6.0,3.0,1.0,3.0,4.0,1.0,0
lan-airlines,2012-01-25,Business Class,6.0,5.0,3.0,2.0,4.0,4.0,1
lot-polish-airlines,2015-06-23,Economy,7.0,3.0,2.0,3.0,5.0,4.0,1
lot-polish-airlines,2015-06-15,Economy,1.0,1.0,3.0,2.0,2.0,1.0,0
korean-air,2011-08-27,Economy,9.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
lan-airlines,2012-01-24,Business Class,2.0,4.0,1.0,3.0,0.0,0.0,0
lot-polish-airlines,2015-06-13,Economy,8.0,3.0,5.0,5.0,3.0,3.0,1
lot-polish-airlines,2015-06-12,Economy,7.0,4.0,4.0,2.0,2.0,4.0,1
korean-air,2011-08-19,Economy,8.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
korean-air,2011-08-14,Economy,10.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
lan-airlines,2012-01-17,Business Class,8.0,5.0,5.0,4.0,5.0,4.0,1
lot-polish-airlines,2015-05-31,Economy,9.0,4.0,5.0,4.0,4.0,5.0,1
lot-polish-airlines,2015-04-16,Economy,5.0,1.0,2.0,4.0,4.0,2.0,0
korean-air,2011-08-09,Business Class,10.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
korean-air,2011-08-09,Economy,10.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
lan-airlines,2012-01-12,Economy,2.0,3.0,1.0,4.0,3.0,3.0,0
lot-polish-airlines,2015-04-08,Business Class,10.0,4.0,5.0,4.0,4.0,4.0,1
lot-polish-airlines,2014-12-31,Economy,8.0,4.0,4.0,3.0,4.0,4.0,1
korean-air,2011-08-09,Business Class,9.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
lan-airlines,2012-01-11,Economy,3.0,2.0,1.0,1.0,2.0,2.0,0
lot-polish-airlines,2014-11-20,Economy,3.0,3.0,2.0,1.0,1.0,3.0,0
lot-polish-airlines,2014-11-06,Premium Economy,5.0,3.0,4.0,4.0,4.0,3.0,0
korean-air,2011-08-07,Economy,10.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
lan-airlines,2012-01-09,Business Class,9.0,5.0,5.0,5.0,0.0,5.0,1
lot-polish-airlines,2014-11-03,Business Class,10.0,5.0,5.0,5.0,4.0,5.0,1
lot-polish-airlines,2014-10-31,Economy,6.335664335664336,3.0,1.0,0.0,0.0,1.0,0
lot-polish-airlines,2014-10-22,Business Class,10.0,5.0,5.0,5.0,5.0,5.0,1
korean-air,2011-07-31,Economy,9.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.078175895765472,0
korean-air,2011-07-30,Economy,4.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.0,0
lan-airlines,2012-01-01,Economy,9.0,4.0,5.0,5.0,4.0,4.0,1
lot-polish-airlines,2014-10-22,Economy,3.0,2.0,1.0,4.0,1.0,3.0,0
lot-polish-airlines,2014-10-01,Economy,1.0,1.0,1.0,1.0,1.0,1.0,0
korean-air,2011-07-29,Economy,7.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.0,1
lan-airlines,2011-12-29,Business Class,4.0,5.0,3.0,4.0,4.0,3.0,0
lot-polish-airlines,2014-09-28,Economy,4.0,2.0,3.0,1.0,1.0,2.0,0
lot-polish-airlines,2014-09-19,Business Class,9.0,3.0,4.0,5.0,0.0,5.0,1
korean-air,2011-07-21,Economy,10.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.0,1
korean-air,2011-07-20,Economy,9.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.0,1
lan-airlines,2011-12-23,Economy,5.0,2.0,2.0,4.0,2.0,3.0,0
lot-polish-airlines,2014-09-14,Economy,10.0,4.0,5.0,3.0,4.0,5.0,1
lot-polish-airlines,2014-09-01,Economy,1.0,3.0,2.0,1.0,0.0,1.0,0
lot-polish-airlines,2014-08-28,Economy,9.0,5.0,5.0,3.0,1.0,4.0,1
korean-air,2011-07-05,Economy,6.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.0,0
lan-airlines,2011-12-21,Business Class,8.0,5.0,2.0,4.0,4.0,5.0,1
lot-polish-airlines,2014-08-06,Economy,5.0,4.0,3.0,1.0,1.0,3.0,0
lot-polish-airlines,2014-07-27,Economy,1.0,1.0,1.0,1.0,1.0,1.0,0
korean-air,2011-07-04,Economy,9.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.0,1
korean-air,2011-06-16,Economy,9.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.0,1
lan-airlines,2011-12-13,Business Class,9.0,5.0,5.0,5.0,4.0,4.0,1
lot-polish-airlines,2014-07-25,Economy,5.0,4.0,1.0,2.0,1.0,3.0,1
lot-polish-airlines,2014-07-13,Economy,1.0,1.0,1.0,1.0,1.0,2.0,0
korean-air,2011-06-13,Economy,9.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.0,1
lan-airlines,2011-11-22,Economy,9.0,4.0,5.0,4.0,5.0,4.0,1
lot-polish-airlines,2014-07-10,Economy,7.0,5.0,5.0,4.0,0.0,4.0,1
lot-polish-airlines,2014-07-08,Economy,10.0,5.0,5.0,5.0,5.0,5.0,1
lot-polish-airlines,2014-07-06,Premium Economy,1.0,3.0,1.0,1.0,4.0,1.0,0
korean-air,2011-06-07,Business Class,2.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,1.0,0
korean-air,2011-05-07,Economy,9.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.0,1
lan-airlines,2011-11-01,Economy,10.0,3.0,5.0,5.0,4.0,5.0,1
lan-airlines,2011-10-09,Economy,6.0,3.5186915887850465,3.5233644859813085,3.182242990654206,3.294392523364486,4.0,1
lot-polish-airlines,2014-06-02,Economy,6.0,4.0,3.0,3.0,3.0,4.0,1
lot-polish-airlines,2014-04-30,Premium Economy,10.0,4.0,4.0,2.0,4.0,4.0,1
korean-air,2011-05-03,Economy,8.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.0,1
lan-airlines,2011-09-29,Economy,5.0,3.5186915887850465,3.5233644859813085,3.182242990654206,3.294392523364486,1.0,0
lot-polish-airlines,2014-04-30,Economy,1.0,1.0,1.0,1.0,1.0,1.0,0
lot-polish-airlines,2014-03-13,Economy,10.0,5.0,5.0,5.0,0.0,5.0,1
lucky-air,2013-11-11,Economy,6.0,4.0,3.0,3.0,0.0,4.0,1
korean-air,2011-04-10,Economy,8.034920634920635,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,1.0,0
lan-airlines,2011-09-13,Business Class,8.0,3.5186915887850465,3.5233644859813085,3.182242990654206,3.294392523364486,4.0,1
lan-airlines,2011-09-12,Economy,7.0,3.5186915887850465,3.5233644859813085,3.182242990654206,3.294392523364486,4.0,1
lot-polish-airlines,2014-02-18,Economy,7.0,4.0,4.0,4.0,1.0,4.0,1
lot-polish-airlines,2014-02-17,Economy,10.0,5.0,5.0,0.0,0.0,4.0,1
lucky-air,2011-10-09,Economy,2.0,4.0,3.0,3.0,0.0,1.0,0
korean-air,2011-04-09,Business Class,2.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,1.0,0
korean-air,2011-04-03,First Class,6.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,1.0,1
lan-airlines,2011-09-11,Economy,8.0,3.5186915887850465,3.5233644859813085,3.182242990654206,3.294392523364486,4.0,1
lot-polish-airlines,2014-01-22,Business Class,10.0,5.0,5.0,5.0,5.0,5.0,1
lot-polish-airlines,2014-01-17,Economy,7.0,4.0,4.0,3.0,1.0,5.0,1
lot-polish-airlines,2014-01-17,Economy,6.0,3.0,3.0,3.0,0.0,4.0,1
lucky-air,2010-12-01,Economy,2.0,4.0,3.0,3.0,0.0,1.0,0
korean-air,2011-03-25,Economy,8.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.0,1
lan-airlines,2011-09-10,Economy,7.0,3.5186915887850465,3.5233644859813085,3.182242990654206,3.294392523364486,4.0,1
lan-airlines,2011-09-10,Economy,9.0,3.5186915887850465,3.5233644859813085,3.182242990654206,3.294392523364486,4.0,1
lot-polish-airlines,2013-12-17,Business Class,10.0,4.0,5.0,5.0,3.0,5.0,1
lot-polish-airlines,2013-12-13,Economy,10.0,5.0,5.0,4.0,0.0,4.0,1
korean-air,2011-03-19,Economy,8.0,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,4.0,1
lot-polish-airlines,2013-12-02,Economy,1.0,3.0,1.0,2.0,0.0,3.0,0
lot-polish-airlines,2013-11-20,Business Class,10.0,5.0,5.0,5.0,5.0,5.0,1
korean-air,2011-03-14,Business Class,8.034920634920635,3.923344947735192,4.379790940766551,3.672473867595819,3.804195804195804,1.0,0
